round,class,candidate_alpha,val_shot_macro_f1,alpha_close-up,alpha_medium,alpha_object,alpha_space,alpha_wide
2,wide,0.8,0.8463499376224615,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.800000011920929
2,wide,0.85,0.8425891174214231,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.8500000238418579
2,wide,0.9,0.8395445960713573,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.8999999761581421
2,wide,0.95,0.8395445960713573,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.949999988079071
2,wide,1.0,0.8395445960713573,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.4699999988079071,1.0
3,close-up,0.0,0.856509634156693,0.0,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.4699999988079071
3,close-up,0.05,0.856509634156693,0.05000000074505806,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.4699999988079071
3,close-up,0.1,0.856509634156693,0.10000000149011612,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.4699999988079071
3,close-up,0.15,0.8542043280297994,0.15000000596046448,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.4699999988079071
3,close-up,0.2,0.8542043280297994,0.20000000298023224,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.4699999988079071
3,close-up,0.25,0.8565445140688734,0.25,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.4699999988079071
3,close-up,0.3,0.8588532971714246,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.4699999988079071
3,close-up,0.35,0.8494389270859859,0.3499999940395355,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.4699999988079071
3,close-up,0.4,0.8494389270859859,0.4000000059604645,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.4699999988079071
3,close-up,0.45,0.8471163344979304,0.44999998807907104,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.4699999988079071
3,close-up,0.5,0.8460065213625414,0.5,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.4699999988079071
3,close-up,0.55,0.8436806602166775,0.550000011920929,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.4699999988079071
